DISPATCH_DATE,DISPATCH_TIME,TEXT_GENERAL_CODE,POINT_X,POINT_Y
3/8/15,08:08:00,Thefts,-75.03383832,40.1056889
3/8/15,17:07:00,Thefts,-75.05112776,40.06831346
3/8/15,17:26:00,Thefts,-75.00796053,40.10074494
3/8/15,11:49:00,Theft from Vehicle,-74.97092847,40.07799043
3/8/15,13:43:00,Recovered Stolen Motor Vehicle,-74.9827192,40.0664883
3/8/15,17:06:00,Recovered Stolen Motor Vehicle,-75.01331373,40.04433257
3/8/15,18:06:00,Thefts,-74.9601427,40.09364778
3/8/15,19:56:00,Burglary Residential,-75.04403899,40.0552692
3/8/15,22:58:00,Recovered Stolen Motor Vehicle,-74.98760218,40.04717782
3/8/15,09:44:00,Theft from Vehicle,-75.16379445,39.96714632
3/8/15,11:45:00,Theft from Vehicle,-75.17660079,39.95402785
3/8/15,11:42:00,Motor Vehicle Theft,-75.16623915,39.96840874
3/8/15,12:28:00,Thefts,-75.16798382,39.94985444
3/8/15,15:05:00,Thefts,-75.17466499,39.95146718
3/8/15,16:16:00,Thefts,-75.1666304,39.9466751
3/8/15,17:54:00,Motor Vehicle Theft,-75.17773118,39.96567854
3/8/15,24:31:00,Recovered Stolen Motor Vehicle,-75.24316868,39.91828833
3/8/15,01:17:00,Robbery No Firearm,-75.24042275,39.91725059
3/8/15,05:50:00,Thefts,,
3/8/15,13:09:00,Aggravated Assault Firearm,-75.22877038,39.9190403
3/8/15,16:33:00,Robbery No Firearm,-75.22324555,39.93743466
3/8/15,22:05:00,Theft from Vehicle,-75.22423048,39.94209102
3/8/15,04:54:00,Recovered Stolen Motor Vehicle,-75.18524927,40.05591257
3/8/15,08:30:00,Thefts,-75.16483366,40.04547734
3/8/15,15:03:00,Recovered Stolen Motor Vehicle,-75.18346602,40.05773503
3/8/15,18:17:00,Recovered Stolen Motor Vehicle,-75.15807264,40.04814542
3/8/15,19:20:00,Robbery Firearm,-75.15768194,40.07154751
3/8/15,23:55:00,Aggravated Assault Firearm,-75.15683527,40.05315991
3/8/15,23:59:00,Aggravated Assault Firearm,-75.15683527,40.05315991
3/8/15,04:28:00,Aggravated Assault No Firearm,-75.04251762,40.03766888
3/8/15,05:05:00,Aggravated Assault Firearm,-75.03111773,40.04037438
3/8/15,09:20:00,Motor Vehicle Theft,-75.04354201,40.03835219
3/8/15,09:48:00,Recovered Stolen Motor Vehicle,-75.0518173,40.03475082
3/8/15,10:40:00,Motor Vehicle Theft,-75.06993086,40.01462223
3/8/15,11:21:00,Recovered Stolen Motor Vehicle,-75.0518173,40.03475082
3/8/15,13:16:00,Theft from Vehicle,-75.09471799,40.02317014
3/8/15,16:03:00,Motor Vehicle Theft,-75.06555435,40.02574995
3/8/15,17:34:00,Aggravated Assault Firearm,-75.03496345,40.03888656
3/8/15,22:10:00,Robbery Firearm,-75.05537861,40.01206991
3/8/15,22:38:00,Burglary Residential,-75.07069071,40.01113764
3/8/15,23:32:00,Robbery No Firearm,,
3/8/15,11:52:00,Thefts,-75.21365855,39.97154166
3/8/15,14:30:00,Burglary Residential,-75.19161611,39.96383151
3/8/15,15:16:00,Thefts,-75.18806616,39.96047949
3/8/15,15:28:00,Robbery No Firearm,-75.20372045,39.95977705
3/8/15,11:21:00,Robbery No Firearm,-75.17269454,39.93100312
3/8/15,16:56:00,Thefts,-75.16684654,39.94094791
3/8/15,22:39:00,Theft from Vehicle,-75.16868226,39.93703351
3/8/15,23:39:00,Burglary Residential,-75.18973841,39.93275025
3/8/15,05:31:00,Theft from Vehicle,-75.24026939,39.94587519
3/8/15,07:32:00,Burglary Residential,-75.23436579,39.95354246
3/8/15,10:41:00,Recovered Stolen Motor Vehicle,-75.21111073,39.95825122
3/8/15,10:58:00,Aggravated Assault Firearm,-75.21377952,39.95304337
3/8/15,14:03:00,Recovered Stolen Motor Vehicle,-75.23853708,39.95348514
3/8/15,16:16:00,Thefts,-75.21481295,39.95724023
3/8/15,16:43:00,Motor Vehicle Theft,-75.24386113,39.94796408
3/8/15,16:17:00,Burglary Residential,-75.23101026,39.95461811
3/8/15,18:16:00,Theft from Vehicle,-75.22427316,39.95099872
3/8/15,18:52:00,Thefts,-75.20503504,39.95444467
3/8/15,21:43:00,Robbery No Firearm,-75.20759578,39.94981766
3/8/15,23:30:00,Thefts,-75.23080655,39.95757628
3/8/15,07:28:00,Burglary Residential,-75.22572466,39.96486515
3/8/15,07:38:00,Robbery No Firearm,-75.23587329,39.96605571
3/8/15,07:29:00,Burglary Residential,-75.21385236,40.00508105
3/8/15,10:26:00,Thefts,-75.2258585,39.97856803
3/8/15,12:45:00,Aggravated Assault No Firearm,-75.24212088,39.97246584
3/8/15,03:57:00,Aggravated Assault Firearm,-75.149918,39.99017887
3/8/15,06:54:00,Motor Vehicle Theft,-75.18601775,39.99329693
3/8/15,07:38:00,Thefts,-75.18572127,39.9871813
3/8/15,12:15:00,Theft from Vehicle,-75.16904484,39.972674
3/8/15,12:44:00,Thefts,-75.17360699,39.99053826
3/8/15,15:26:00,Theft from Vehicle,-75.16461654,39.98191217
3/8/15,20:09:00,Thefts,-75.15623415,39.98623842
3/8/15,22:17:00,Motor Vehicle Theft,-75.15733019,39.97116343
3/8/15,01:50:00,Robbery Firearm,-75.11389593,40.00134999
3/8/15,05:24:00,Robbery No Firearm,-75.08934465,39.99729256
3/8/15,07:29:00,Motor Vehicle Theft,-75.09092005,39.98836973
3/8/15,08:30:00,Thefts,-75.10333188,40.00556669
3/8/15,11:24:00,Thefts,-75.12787834,39.99371351
3/8/15,12:13:00,Theft from Vehicle,-75.11735691,39.98149093
3/8/15,12:03:00,Burglary Residential,-75.11262723,39.9996918
3/8/15,16:05:00,Theft from Vehicle,-75.11226589,40.00105751
3/8/15,16:01:00,Thefts,-75.1122412,40.01146314
3/8/15,16:36:00,Motor Vehicle Theft,-75.12259184,39.99139647
3/8/15,17:39:00,Robbery No Firearm,-75.09405566,39.9899885
3/8/15,21:26:00,Burglary Residential,-75.10981153,39.99324305
3/8/15,22:04:00,Aggravated Assault No Firearm,-75.11100142,39.99785378
3/8/15,01:06:00,Aggravated Assault No Firearm,-75.1380097,39.99799789
3/8/15,24:41:00,Robbery No Firearm,-75.11904808,39.99888092
3/8/15,07:35:00,Thefts,-75.13460956,39.99295316
3/8/15,07:35:00,Aggravated Assault No Firearm,-75.14292358,39.99950032
3/8/15,10:01:00,Theft from Vehicle,-75.13687694,40.01846761
3/8/15,12:16:00,Thefts,-75.13431156,40.01893505
3/8/15,13:54:00,Motor Vehicle Theft,-75.12928823,39.99850943
3/8/15,15:25:00,Motor Vehicle Theft,-75.13806443,39.99774794
3/8/15,20:03:00,Thefts,-75.13683002,40.01695287
3/8/15,20:17:00,Thefts,-75.1499142,40.01067524
3/8/15,23:23:00,Recovered Stolen Motor Vehicle,-75.12228382,39.99769677
3/8/15,06:30:00,Recovered Stolen Motor Vehicle,-75.12257452,39.97707587
3/8/15,09:14:00,Recovered Stolen Motor Vehicle,-75.13753669,39.97921614
3/8/15,13:13:00,Burglary Residential,-75.11742454,39.98127546
3/8/15,16:16:00,Recovered Stolen Motor Vehicle,-75.13957101,39.96544247
3/8/15,04:27:00,Robbery Firearm,-75.13183236,40.03033043
3/8/15,09:47:00,Motor Vehicle Theft,-75.13185141,40.03975828
3/8/15,11:19:00,Thefts,-75.14274737,40.03783986
3/8/15,13:47:00,Thefts,-75.14457469,40.03984595
3/8/15,13:17:00,Thefts,-75.14150547,40.05362115
3/8/15,14:07:00,Recovered Stolen Motor Vehicle,-75.13316377,40.0487957
3/8/15,17:15:00,Thefts,-75.13734911,40.0553443
3/8/15,24:14:00,Robbery Firearm,-75.1540123,40.01910812
3/8/15,05:54:00,Aggravated Assault No Firearm,-75.15658121,40.00389049
3/8/15,10:31:00,Burglary Residential,-75.18486356,40.02448483
3/8/15,13:27:00,Thefts,-75.17196433,40.02323999
3/8/15,13:55:00,Theft from Vehicle,-75.15392242,40.01591983
3/8/15,12:52:00,Burglary Residential,-75.15867547,40.01891522
3/8/15,19:01:00,Thefts,-75.17414209,40.02086657
3/8/15,22:31:00,Thefts,,
3/8/15,07:33:00,Rape,-75.16667644,39.95377205
3/7/15,16:57:00,Thefts,-75.19100998,39.92712566
3/7/15,18:15:00,Motor Vehicle Theft,-75.17317573,39.92145133
3/7/15,20:49:00,Thefts,-75.18671975,39.91878647
3/7/15,20:28:00,Recovered Stolen Motor Vehicle,-75.1722537,39.92082727
3/7/15,21:05:00,Theft from Vehicle,-75.17947007,39.92819096
3/7/15,22:57:00,Aggravated Assault No Firearm,-75.19162826,39.92528673
3/7/15,09:29:00,Thefts,-75.07077481,40.04306438
3/7/15,19:02:00,Thefts,-75.07435183,40.05964717
3/7/15,19:44:00,Theft from Vehicle,-75.0641799,40.0502193
3/7/15,20:40:00,Thefts,-75.09958418,40.02849021
3/7/15,03:41:00,Aggravated Assault Firearm,-75.15615242,39.92506983
3/7/15,04:51:00,Theft from Vehicle,-75.15668377,39.92265429
3/7/15,04:39:00,Aggravated Assault No Firearm,-75.15039992,39.92373946
3/7/15,09:47:00,Theft from Vehicle,-75.1641523,39.92476567
3/7/15,17:19:00,Theft from Vehicle,-75.14056445,39.91941812
3/7/15,19:14:00,Theft from Vehicle,-75.16468517,39.92288781
3/7/15,19:21:00,Theft from Vehicle,-75.14501961,39.92647053
3/7/15,03:00:00,Thefts,-75.13730445,39.96001817
3/7/15,02:17:00,Aggravated Assault Firearm,-75.14408316,39.94838822
3/7/15,04:51:00,Aggravated Assault No Firearm,-75.13890529,39.96031051
3/7/15,06:37:00,Aggravated Assault No Firearm,-75.14408316,39.94838822
3/7/15,06:37:00,Aggravated Assault No Firearm,-75.14408316,39.94838822
3/7/15,06:37:00,Aggravated Assault No Firearm,-75.14408316,39.94838822
3/7/15,09:13:00,Theft from Vehicle,-75.13854367,39.96243231
3/7/15,09:58:00,Thefts,-75.15864254,39.95390154
3/7/15,12:00:00,Thefts,-75.16332553,39.94859268
3/7/15,16:26:00,Thefts,-75.15364144,39.95110074
3/7/15,02:09:00,Thefts,-75.03968776,40.07242134
3/7/15,01:35:00,Aggravated Assault No Firearm,-75.04945046,40.08269702
3/7/15,18:21:00,Theft from Vehicle,-75.04147206,40.0815994
3/7/15,21:01:00,Thefts,-74.99946876,40.12279828
3/7/15,20:52:00,Theft from Vehicle,-75.01629006,40.12190609
3/7/15,12:50:00,Motor Vehicle Theft,-74.98141421,40.08377237
3/7/15,16:43:00,Thefts,-75.03206851,40.07119697
3/7/15,17:08:00,Thefts,-75.02639716,40.042003
3/7/15,18:06:00,Thefts,-74.96476318,40.08230141
3/7/15,08:24:00,Theft from Vehicle,-75.17030425,39.96918522
3/7/15,11:27:00,Thefts,-75.16414891,39.95051091
3/7/15,17:33:00,Thefts,-75.1737635,39.94576337
3/7/15,17:54:00,Thefts,-75.16674933,39.94970902
3/7/15,18:57:00,Thefts,-75.16057126,39.96653348
3/7/15,19:04:00,Robbery No Firearm,-75.16725378,39.95123764
3/7/15,01:54:00,Aggravated Assault Firearm,-75.23032912,39.92716353
3/7/15,02:10:00,Recovered Stolen Motor Vehicle,,
3/7/15,13:24:00,Recovered Stolen Motor Vehicle,-75.22590642,39.91651861
3/7/15,12:49:00,Aggravated Assault No Firearm,-75.24973044,39.90351946
3/7/15,17:50:00,Aggravated Assault No Firearm,-75.2304173,39.9377109
3/7/15,19:47:00,Motor Vehicle Theft,-75.22213427,39.9238862
3/7/15,08:20:00,Burglary Residential,-75.15806102,40.07070366
3/7/15,08:57:00,Theft from Vehicle,-75.16209261,40.04262406
3/7/15,19:44:00,Thefts,-75.16529641,40.07385501
3/7/15,08:46:00,Thefts,-75.06854599,40.01014294
3/7/15,09:01:00,Burglary Non-Residential,-75.08362858,40.02365383
3/7/15,10:47:00,Thefts,-75.05129856,40.02107759
3/7/15,11:39:00,Robbery No Firearm,-75.08554016,40.01484907
3/7/15,12:39:00,Thefts,-75.04303604,40.02456481
3/7/15,14:06:00,Aggravated Assault No Firearm,-75.0815022,40.0191451
3/7/15,15:57:00,Theft from Vehicle,-75.04379655,40.03323065
3/7/15,16:04:00,Burglary Residential,-75.04718708,40.03949155
3/7/15,16:24:00,Burglary Residential,-75.03815592,40.0409418
3/7/15,18:18:00,Recovered Stolen Motor Vehicle,-75.08045972,40.02377886
3/7/15,21:16:00,Aggravated Assault No Firearm,-75.04161092,40.0371686
3/7/15,17:02:00,Theft from Vehicle,-75.20064523,39.99136807
3/7/15,20:40:00,Burglary Residential,-75.20793962,39.97569689
3/7/15,13:52:00,Thefts,-75.18925506,39.93646038
3/7/15,18:07:00,Burglary Residential,-75.1763463,39.92922242
3/7/15,24:56:00,Robbery Firearm,-75.24275409,39.95218471
3/7/15,03:20:00,Theft from Vehicle,-75.22082889,39.95057085
3/7/15,08:48:00,Theft from Vehicle,-75.19469409,39.9538776
3/7/15,09:35:00,Theft from Vehicle,-75.23497475,39.94710262
3/7/15,12:28:00,Robbery No Firearm,-75.23552786,39.94839856
3/7/15,14:36:00,Theft from Vehicle,-75.21904583,39.94954554
3/7/15,16:19:00,Thefts,-75.23322987,39.95952053
3/7/15,17:21:00,Thefts,-75.19252122,39.95291318
3/7/15,17:47:00,Recovered Stolen Motor Vehicle,-75.20010151,39.95459121
3/7/15,17:48:00,Thefts,-75.21718363,39.95900486
3/7/15,24:24:00,Robbery No Firearm,-75.23492647,39.96446498
3/7/15,24:32:00,Robbery Firearm,-75.24858405,39.97496
3/7/15,01:07:00,Robbery Firearm,-75.24322907,39.96927966
3/7/15,13:42:00,Thefts,-75.22537178,39.97944916
3/7/15,15:56:00,Thefts,-75.23895076,39.9784202
3/7/15,15:51:00,Thefts,-75.21348943,40.006611
3/7/15,20:00:00,Thefts,-75.21348943,40.006611
3/7/15,21:09:00,Thefts,-75.26762513,39.97463322
3/7/15,24:58:00,Burglary Residential,-75.16317128,39.98714735
3/7/15,24:49:00,Recovered Stolen Motor Vehicle,-75.16263965,39.98708189
3/7/15,01:58:00,Burglary Residential,-75.17216064,39.97625074
3/7/15,09:47:00,Recovered Stolen Motor Vehicle,-75.18374151,39.98459681
3/7/15,12:35:00,Motor Vehicle Theft,-75.17006636,39.97663638
3/7/15,12:26:00,Burglary Residential,-75.16053991,39.99159317
3/7/15,18:12:00,Thefts,-75.1547397,39.99303315
3/7/15,19:20:00,Thefts,-75.15846537,39.97589556
3/7/15,23:05:00,Aggravated Assault Firearm,-75.16867506,39.98316184
3/7/15,10:40:00,Robbery No Firearm,-75.12032561,39.992726
3/7/15,11:56:00,Robbery Firearm,-75.10386551,39.98986818
3/7/15,12:26:00,Theft from Vehicle,-75.10817933,40.01135928
3/7/15,14:43:00,Thefts,-75.09211654,39.99583053
3/7/15,15:50:00,Theft from Vehicle,-75.12215852,39.99295469
3/7/15,18:19:00,Theft from Vehicle,-75.09909622,40.011392
3/7/15,17:54:00,Motor Vehicle Theft,-75.10393848,39.98976785
3/7/15,21:44:00,Robbery No Firearm,-75.09696336,39.99348041
3/7/15,23:29:00,Robbery Firearm,-75.11184058,39.98638197
3/7/15,24:34:00,Aggravated Assault No Firearm,-75.14098531,40.01421832
3/7/15,01:34:00,Recovered Stolen Motor Vehicle,-75.13764147,40.01701298
3/7/15,04:14:00,Burglary Non-Residential,-75.13960301,40.00385581
3/7/15,08:27:00,Motor Vehicle Theft,-75.14833052,40.00572896
3/7/15,15:03:00,Thefts,-75.1205264,40.02115251
3/7/15,15:24:00,Thefts,-75.14934226,40.01775871
3/7/15,17:08:00,Thefts,-75.1458264,39.99385702
3/7/15,19:25:00,Recovered Stolen Motor Vehicle,-75.15320918,40.00005478
3/7/15,19:44:00,Burglary Non-Residential,-75.12342622,40.01985122
3/7/15,20:44:00,Thefts,-75.11216657,40.01233417
3/7/15,05:32:00,Theft from Vehicle,-75.1215765,39.98224936
3/7/15,07:43:00,Theft from Vehicle,-75.13583192,39.98717341
3/7/15,09:34:00,Thefts,-75.12710592,39.97387938
3/7/15,15:47:00,Thefts,-75.12032589,39.97694112
3/7/15,01:04:00,Recovered Stolen Motor Vehicle,-75.15066628,40.02660156
3/7/15,09:16:00,Recovered Stolen Motor Vehicle,-75.11581646,40.0318016
3/7/15,11:40:00,Recovered Stolen Motor Vehicle,-75.11473631,40.02724319
3/7/15,12:08:00,Thefts,-75.13944411,40.04204928
3/7/15,13:06:00,Thefts,-75.15681778,40.04243446
3/7/15,13:15:00,Thefts,-75.15008061,40.03900549
3/7/15,19:27:00,Robbery Firearm,-75.13018773,40.03765235
3/7/15,22:52:00,Recovered Stolen Motor Vehicle,-75.14944958,40.0443874
3/7/15,24:57:00,Robbery Firearm,-75.15825246,40.00687766
3/7/15,02:05:00,Homicide - Criminal,-75.16579067,40.00006954
3/7/15,02:38:00,Aggravated Assault Firearm,-75.14972818,40.01651127
3/7/15,02:53:00,Robbery No Firearm,-75.19396125,40.00891597
3/7/15,06:56:00,Robbery No Firearm,-75.17311081,40.00880791
3/7/15,12:41:00,Motor Vehicle Theft,-75.17990273,40.02741706
3/7/15,17:48:00,Thefts,-75.16663362,39.99555113
3/7/15,19:43:00,Aggravated Assault No Firearm,-75.16757829,39.99567424
3/7/15,20:40:00,Thefts,-75.16451971,40.00936193
3/7/15,22:15:00,Recovered Stolen Motor Vehicle,-75.16913075,40.00327199
3/7/15,05:34:00,Rape,-75.16194905,39.98780633
3/6/15,24:45:00,Motor Vehicle Theft,-75.1685,39.9529414
3/6/15,06:52:00,Thefts,-75.17208287,39.92111613
3/6/15,17:17:00,Thefts,-75.17290963,39.92524478
3/6/15,20:00:00,Robbery No Firearm,-75.18007058,39.91805817
3/6/15,20:11:00,Motor Vehicle Theft,-75.17079743,39.91994189
3/6/15,10:27:00,Motor Vehicle Theft,-75.08540825,40.03353763
3/6/15,19:01:00,Aggravated Assault No Firearm,-75.07361174,40.04394686
3/6/15,19:58:00,Thefts,-75.09608151,40.04919332
3/6/15,08:56:00,Burglary Residential,-75.1560405,39.91823458
3/6/15,13:27:00,Thefts,-75.14363786,39.92350563
3/6/15,13:44:00,Robbery No Firearm,-75.15269784,39.91419582
3/6/15,16:43:00,Thefts,-75.14363786,39.92350563
3/6/15,17:48:00,Aggravated Assault No Firearm,-75.1664427,39.92517152
3/6/15,20:30:00,Recovered Stolen Motor Vehicle,-75.14214836,39.94967509
3/6/15,20:51:00,Motor Vehicle Theft,-75.14789964,39.92400971
3/6/15,03:58:00,Thefts,-75.16225118,39.94870957
3/6/15,08:25:00,Burglary Non-Residential,-75.16023215,39.95401493
3/6/15,11:48:00,Thefts,-75.15362374,39.9511836
3/6/15,14:55:00,Thefts,-75.15766562,39.95160522
3/6/15,16:14:00,Theft from Vehicle,-75.15499199,39.95233811
3/6/15,16:48:00,Thefts,-75.14866625,39.9629808
3/6/15,17:06:00,Thefts,-75.16148534,39.95207291
3/6/15,18:12:00,Thefts,-75.16413249,39.94549667
3/6/15,20:49:00,Thefts,-75.15428754,39.94962703
3/6/15,22:34:00,Theft from Vehicle,,
3/6/15,07:33:00,Recovered Stolen Motor Vehicle,-75.04726323,40.06344022
3/6/15,10:25:00,Thefts,-75.00796053,40.10074494
3/6/15,13:56:00,Thefts,-75.07488925,40.03438245
3/6/15,19:57:00,Burglary Residential,-75.04347851,40.0773987
3/6/15,23:37:00,Motor Vehicle Theft,-75.08070771,40.08113544
3/6/15,11:23:00,Theft from Vehicle,-74.98296404,40.09673017
3/6/15,08:42:00,Recovered Stolen Motor Vehicle,-75.1723968,39.95343759
3/6/15,09:33:00,Recovered Stolen Motor Vehicle,-75.17243757,39.95748593
3/6/15,10:25:00,Thefts,-75.17322811,39.95362904
3/6/15,10:58:00,Thefts,-75.1695278,39.94996082
3/6/15,12:37:00,Thefts,-75.17083268,39.94911916
3/6/15,14:15:00,Thefts,-75.16526984,39.95263332
3/6/15,16:45:00,Thefts,-75.17043052,39.95149974
3/6/15,18:30:00,Thefts,-75.17467522,39.95675919
3/6/15,21:11:00,Robbery No Firearm,-75.17890382,39.96299239
3/6/15,08:19:00,Burglary Non-Residential,-75.23921425,39.90119692
3/6/15,10:04:00,Motor Vehicle Theft,-75.23157318,39.9203751
3/6/15,11:37:00,Aggravated Assault No Firearm,-75.2374097,39.91717378
3/6/15,11:29:00,Burglary Residential,-75.23850222,39.91782081
3/6/15,20:59:00,Aggravated Assault Firearm,-75.23114491,39.92773543
3/6/15,22:39:00,Aggravated Assault No Firearm,-75.21771104,39.93317859
3/6/15,23:34:00,Robbery Firearm,-75.21592795,39.93847342
3/6/15,24:33:00,Robbery No Firearm,-75.17748735,40.08092334
3/6/15,24:34:00,Thefts,-75.19300463,40.07216932
3/6/15,02:43:00,Burglary Residential,-75.1605474,40.05077648
3/6/15,12:57:00,Thefts,-75.16493617,40.02999801
3/6/15,17:12:00,Theft from Vehicle,-75.18491184,40.03935038
3/6/15,19:12:00,Thefts,-75.16615869,40.04424253
3/6/15,19:44:00,Aggravated Assault No Firearm,-75.16319639,40.0332922
3/6/15,20:50:00,Thefts,-75.16972104,40.03200741
3/6/15,05:28:00,Robbery Firearm,-75.08198749,40.02128087
3/6/15,04:38:00,Burglary Non-Residential,-75.08559741,40.01874439
3/6/15,08:48:00,Motor Vehicle Theft,-75.03937919,40.03252793
3/6/15,09:35:00,Thefts,-75.07995105,40.02088299
3/6/15,09:21:00,Burglary Residential,-75.08402907,40.01804682
3/6/15,10:00:00,Thefts,-75.02289086,40.03057082
3/6/15,10:09:00,Burglary Residential,-75.08872818,40.02384676
3/6/15,13:53:00,Thefts,-75.05693729,40.0226998
3/6/15,16:17:00,Burglary Residential,-75.07929777,39.99709523
3/6/15,19:12:00,Robbery Firearm,-75.08997045,40.02453838
3/6/15,20:52:00,Robbery Firearm,-75.05705603,40.02891546
3/6/15,21:44:00,Thefts,-75.06309551,40.02203958
3/6/15,23:27:00,Aggravated Assault No Firearm,-75.0861912,40.01397956
3/6/15,23:41:00,Aggravated Assault No Firearm,-75.08554157,40.01613641
3/6/15,10:35:00,Robbery No Firearm,-75.21976147,39.96820202
3/6/15,15:40:00,Theft from Vehicle,-75.22238458,39.96247181
3/6/15,21:35:00,Thefts,-75.18980519,39.95567668
3/6/15,24:27:00,Motor Vehicle Theft,-75.18518023,39.930672
3/6/15,08:26:00,Thefts,-75.17346472,39.93864914
3/6/15,10:08:00,Thefts,-75.17918588,39.93480995
3/6/15,09:53:00,Aggravated Assault Firearm,-75.17020604,39.9332398
3/6/15,12:52:00,Thefts,-75.17126271,39.93232156
3/6/15,12:19:00,Burglary Residential,-75.19024469,39.93351363
3/6/15,18:31:00,Thefts,-75.17960322,39.94165803
3/6/15,01:55:00,Robbery Firearm,-75.2431827,39.950152
3/6/15,09:58:00,Thefts,-75.19483963,39.95320013
3/6/15,16:07:00,Theft from Vehicle,-75.22733962,39.9489464
3/6/15,15:59:00,Recovered Stolen Motor Vehicle,-75.23563452,39.95785772
3/6/15,17:39:00,Robbery Firearm,-75.21460279,39.95127512
3/6/15,19:27:00,Thefts,-75.20235046,39.95560625
3/6/15,19:42:00,Thefts,-75.19030233,39.95566231
3/6/15,10:38:00,Motor Vehicle Theft,-75.22821179,39.97721669
3/6/15,12:38:00,Burglary Residential,-75.18403088,39.98831848
3/6/15,13:33:00,Thefts,-75.15471721,39.99314768
3/6/15,19:13:00,Burglary Residential,-75.18293825,39.99453384
3/6/15,21:04:00,Motor Vehicle Theft,-75.17361471,39.98150323
3/6/15,22:37:00,Motor Vehicle Theft,-75.17048874,39.98657445
3/6/15,22:59:00,Robbery No Firearm,-75.15027251,39.98827083
3/6/15,24:26:00,Thefts,-75.10904855,39.99882912
3/6/15,24:44:00,Burglary Residential,-75.10810326,39.98654683
3/6/15,10:18:00,Recovered Stolen Motor Vehicle,-75.1222181,39.99288718
3/6/15,13:33:00,Robbery No Firearm,-75.11100142,39.99785378
3/6/15,14:52:00,Aggravated Assault No Firearm,-75.11058104,39.98418804
3/6/15,22:46:00,Motor Vehicle Theft,-75.11778516,39.9954436
3/6/15,02:54:00,Recovered Stolen Motor Vehicle,-75.14814431,40.00084342
3/6/15,16:23:00,Recovered Stolen Motor Vehicle,-75.12412689,40.02229147
3/6/15,16:09:00,Motor Vehicle Theft,-75.13238016,40.01942736
3/6/15,18:23:00,Robbery No Firearm,-75.1338485,39.99131525
3/6/15,19:35:00,Recovered Stolen Motor Vehicle,-75.14321769,40.00347332
3/6/15,02:29:00,Thefts,-75.11884238,39.97826308
3/6/15,10:52:00,Theft from Vehicle,-75.13744795,39.97911299
3/6/15,17:29:00,Theft from Vehicle,-75.13871595,39.97370375
3/6/15,17:46:00,Thefts,-75.13517798,39.99141135
3/6/15,09:37:00,Theft from Vehicle,-75.15426487,40.02254616
3/6/15,10:10:00,Thefts,-75.14196201,40.05145405
3/6/15,14:43:00,Thefts,-75.14402992,40.04654267
3/6/15,18:08:00,Aggravated Assault Firearm,-75.11604258,40.04403638
3/6/15,23:22:00,Thefts,-75.14097469,40.03134269
3/6/15,23:59:00,Robbery No Firearm,-75.15703922,40.04081794
3/6/15,02:56:00,Thefts,-75.1962987,40.00978452
3/6/15,07:18:00,Robbery No Firearm,-75.15580842,40.01061826
3/6/15,09:06:00,Recovered Stolen Motor Vehicle,-75.17011506,39.9990862
3/6/15,09:20:00,Thefts,-75.15357397,39.99895234
3/6/15,09:45:00,Burglary Residential,-75.15117608,40.0148066
3/6/15,14:32:00,Aggravated Assault No Firearm,-75.14976876,40.01630371
3/6/15,16:50:00,Thefts,-75.15402819,39.99684198
3/6/15,18:14:00,Thefts,-75.16663362,39.99555113
3/6/15,08:06:00,Thefts,-75.23070565,39.88385171
3/6/15,15:33:00,Thefts,-75.23988581,39.87863456
3/6/15,15:35:00,Thefts,-75.25219917,39.87632508
3/6/15,17:12:00,Rape,-75.14459797,40.03692881
3/6/15,15:03:00,Rape,-75.12906671,39.97921332
3/6/15,13:14:00,Rape,-75.14999101,39.99503328
3/6/15,12:09:00,Rape,-75.24427322,39.94487274
3/6/15,04:12:00,Rape,-75.21541729,40.00092097
3/5/15,11:03:00,Theft from Vehicle,-75.18322348,39.92639247
3/5/15,13:19:00,Aggravated Assault No Firearm,-75.1913436,39.92511959
3/5/15,19:24:00,Aggravated Assault No Firearm,-75.18298216,39.92751378
3/5/15,06:49:00,Theft from Vehicle,-75.07358386,40.05443578
3/5/15,10:03:00,Thefts,-75.09958418,40.02849021
3/5/15,11:25:00,Theft from Vehicle,-75.08085736,40.04608219
3/5/15,14:26:00,Theft from Vehicle,-75.09220356,40.02940491
3/5/15,17:38:00,Theft from Vehicle,-75.08985662,40.03104562
3/5/15,21:57:00,Robbery Firearm,-75.10966134,40.03503308
3/5/15,09:57:00,Thefts,-75.16833807,39.92574951
3/5/15,12:47:00,Thefts,-75.14363786,39.92350563
3/5/15,19:38:00,Thefts,-75.1645916,39.93520995
3/5/15,11:06:00,Thefts,-75.16181501,39.95999856
3/5/15,14:33:00,Thefts,-75.15353521,39.94658702
3/5/15,15:58:00,Thefts,-75.15827024,39.95167586
3/5/15,18:01:00,Thefts,-75.16442807,39.94801909
3/5/15,06:04:00,Theft from Vehicle,-75.00837748,40.12288912
3/5/15,10:21:00,Theft from Vehicle,-75.03607011,40.08904254
3/5/15,11:19:00,Theft from Vehicle,-75.03554645,40.0873839
3/5/15,13:23:00,Theft from Vehicle,-75.03085763,40.08538369
3/5/15,11:41:00,Thefts,-74.98283062,40.0646011
3/5/15,14:37:00,Thefts,-74.97660037,40.09601265
3/5/15,13:53:00,Theft from Vehicle,-74.98422499,40.05482332
3/5/15,16:00:00,Theft from Vehicle,-74.9968036,40.06317271
3/5/15,18:52:00,Thefts,-75.16757407,39.94971019
3/5/15,19:12:00,Thefts,-75.17180514,39.95211843
